k,p_k,SPE,ENV,GRAFT,SEED,setup,year
2,0.333333333333333,1,1,1,6844,setup_ENV_1_GRAFT_1_SPE_1_SEED_6844,600
3,0.0666666666666667,1,1,1,6844,setup_ENV_1_GRAFT_1_SPE_1_SEED_6844,600
1,1,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,400.083333333333
1,0.888888888888889,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,450.083333333333
2,0.111111111111111,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,450.083333333333
1,1,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,500.083333333333
1,0.838709677419355,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,550.083333333333
2,0.161290322580645,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,550.083333333333
1,0.8,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,600
2,0.2,2,1,1,6844,setup_ENV_1_GRAFT_1_SPE_2_SEED_6844,600
1,0.530612244897959,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,400.083333333333
2,0.387755102040816,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,400.083333333333
3,0.0816326530612245,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,400.083333333333
1,0.696969696969697,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,450.083333333333
2,0.272727272727273,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,450.083333333333
3,0.0303030303030303,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,450.083333333333
1,0.666666666666667,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,500.083333333333
2,0.333333333333333,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,500.083333333333
1,0.461538461538462,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,550.083333333333
2,0.346153846153846,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,550.083333333333
3,0.153846153846154,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,550.083333333333
4,0.0384615384615385,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,550.083333333333
1,0.769230769230769,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,600
2,0.17948717948718,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,600
3,0.0512820512820513,0,1,2,6844,setup_ENV_1_GRAFT_2_SPE_0_SEED_6844,600
1,0.8,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,400.083333333333
2,0.2,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,400.083333333333
1,0.916666666666667,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,450.083333333333
2,0.0833333333333333,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,450.083333333333
1,1,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,500.083333333333
1,0.857142857142857,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,550.083333333333
2,0.142857142857143,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,550.083333333333
1,0.666666666666667,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,600
2,0.333333333333333,1,1,2,6844,setup_ENV_1_GRAFT_2_SPE_1_SEED_6844,600
1,0.857142857142857,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,400.083333333333
2,0.142857142857143,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,400.083333333333
1,0.777777777777778,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,450.083333333333
2,0.222222222222222,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,450.083333333333
1,0.909090909090909,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,500.083333333333
2,0.0909090909090909,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,500.083333333333
1,0.827586206896552,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,550.083333333333
2,0.172413793103448,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,550.083333333333
1,0.7,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,600
2,0.3,2,1,2,6844,setup_ENV_1_GRAFT_2_SPE_2_SEED_6844,600
1,0.533333333333333,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,400.083333333333
2,0.333333333333333,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,400.083333333333
3,0.133333333333333,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,400.083333333333
1,0.529411764705882,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,450.083333333333
2,0.352941176470588,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,450.083333333333
3,0.117647058823529,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,450.083333333333
1,0.727272727272727,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,500.083333333333
2,0.181818181818182,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,500.083333333333
3,0.0909090909090909,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,500.083333333333
1,0.71875,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,550.083333333333
2,0.25,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,550.083333333333
3,0.03125,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,550.083333333333
1,0.1875,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,600
2,0.75,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,600
3,0.0625,0,1,3,6844,setup_ENV_1_GRAFT_3_SPE_0_SEED_6844,600
1,0.736842105263158,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,400.083333333333
2,0.263157894736842,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,400.083333333333
1,1,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,450.083333333333
1,0.764705882352941,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,500.083333333333
2,0.176470588235294,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,500.083333333333
3,0.0588235294117647,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,500.083333333333
1,0.857142857142857,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,550.083333333333
2,0.142857142857143,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,550.083333333333
1,0.807692307692308,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,600
2,0.153846153846154,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,600
3,0.0384615384615385,1,1,3,6844,setup_ENV_1_GRAFT_3_SPE_1_SEED_6844,600
1,1,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,400.083333333333
1,1,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,450.083333333333
1,0.933333333333333,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,500.083333333333
2,0.0666666666666667,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,500.083333333333
1,0.777777777777778,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,550.083333333333
2,0.222222222222222,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,550.083333333333
1,0.8,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,600
2,0.2,2,1,3,6844,setup_ENV_1_GRAFT_3_SPE_2_SEED_6844,600
1,0.351351351351351,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,400.083333333333
2,0.405405405405405,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,400.083333333333
3,0.189189189189189,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,400.083333333333
4,0.0540540540540541,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,400.083333333333
1,0.432432432432432,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,450.083333333333
2,0.378378378378378,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,450.083333333333
3,0.0810810810810811,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,450.083333333333
4,0.0540540540540541,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,450.083333333333
5,0.027027027027027,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,450.083333333333
6,0.027027027027027,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,450.083333333333
1,0.333333333333333,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,500.083333333333
2,0.333333333333333,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,500.083333333333
3,0.277777777777778,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,500.083333333333
4,0.0555555555555556,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,500.083333333333
1,0.421052631578947,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,550.083333333333
2,0.342105263157895,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,550.083333333333
3,0.105263157894737,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,550.083333333333
4,0.131578947368421,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,550.083333333333
1,0.510204081632653,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,600
2,0.387755102040816,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,600
3,0.0612244897959184,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,600
4,0.0204081632653061,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,600
6,0.0204081632653061,0,2,0,6844,setup_ENV_2_GRAFT_0_SPE_0_SEED_6844,600
1,0.793103448275862,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,400.083333333333
2,0.172413793103448,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,400.083333333333
3,0.0344827586206897,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,400.083333333333
1,1,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,450.083333333333
1,0.742857142857143,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,500.083333333333
2,0.2,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,500.083333333333
3,0.0571428571428571,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,500.083333333333
1,0.545454545454545,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,550.083333333333
2,0.454545454545455,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,550.083333333333
1,0.583333333333333,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,600
2,0.277777777777778,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,600
3,0.138888888888889,1,2,0,6844,setup_ENV_2_GRAFT_0_SPE_1_SEED_6844,600
1,0.7,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,400.083333333333
2,0.3,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,400.083333333333
1,1,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,450.083333333333
1,1,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,500.083333333333
1,0.9,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,550.083333333333
2,0.1,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,550.083333333333
1,0.925925925925926,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,600
2,0.037037037037037,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,600
3,0.037037037037037,2,2,0,6844,setup_ENV_2_GRAFT_0_SPE_2_SEED_6844,600
1,0.361702127659575,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,400.083333333333
2,0.361702127659575,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,400.083333333333
3,0.127659574468085,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,400.083333333333
4,0.0851063829787234,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,400.083333333333
5,0.0638297872340426,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,400.083333333333
1,0.377777777777778,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,450.083333333333
2,0.288888888888889,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,450.083333333333
3,0.244444444444444,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,450.083333333333
4,0.0888888888888889,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,450.083333333333
1,0.166666666666667,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,500.083333333333
2,0.404761904761905,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,500.083333333333
3,0.261904761904762,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,500.083333333333
4,0.0714285714285714,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,500.083333333333
5,0.0952380952380952,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,500.083333333333
1,0.4,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,550.083333333333
2,0.25,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,550.083333333333
3,0.2,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,550.083333333333
4,0.1,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,550.083333333333
5,0.05,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,550.083333333333
1,0.576923076923077,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,600
2,0.192307692307692,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,600
3,0.230769230769231,0,2,1,6844,setup_ENV_2_GRAFT_1_SPE_0_SEED_6844,600
1,0.888888888888889,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,400.083333333333
2,0.111111111111111,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,400.083333333333
1,0.575,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,450.083333333333
2,0.4,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,450.083333333333
3,0.025,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,450.083333333333
1,0.766666666666667,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,500.083333333333
2,0.166666666666667,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,500.083333333333
3,0.0333333333333333,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,500.083333333333
4,0.0333333333333333,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,500.083333333333
1,0.851851851851852,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,550.083333333333
2,0.111111111111111,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,550.083333333333
3,0.037037037037037,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,550.083333333333
1,0.75,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,600
2,0.25,1,2,1,6844,setup_ENV_2_GRAFT_1_SPE_1_SEED_6844,600
1,0.941176470588235,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,400.083333333333
2,0.0588235294117647,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,400.083333333333
1,1,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,450.083333333333
1,0.96,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,500.083333333333
2,0.04,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,500.083333333333
1,0.941176470588235,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,550.083333333333
2,0.0588235294117647,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,550.083333333333
1,0.842105263157895,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,600
2,0.157894736842105,2,2,1,6844,setup_ENV_2_GRAFT_1_SPE_2_SEED_6844,600
1,0.80952380952381,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,400.083333333333
2,0.142857142857143,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,400.083333333333
3,0.0476190476190476,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,400.083333333333
1,0.68421052631579,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,450.083333333333
2,0.263157894736842,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,450.083333333333
3,0.0526315789473684,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,450.083333333333
1,0.75,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,500.083333333333
2,0.125,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,500.083333333333
3,0.125,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,500.083333333333
1,0.529411764705882,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,550.083333333333
2,0.264705882352941,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,550.083333333333
3,0.176470588235294,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,550.083333333333
4,0.0294117647058824,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,550.083333333333
1,0.368421052631579,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,600
2,0.394736842105263,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,600
3,0.210526315789474,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,600
4,0.0263157894736842,0,2,2,6844,setup_ENV_2_GRAFT_2_SPE_0_SEED_6844,600
1,0.888888888888889,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,400.083333333333
2,0.111111111111111,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,400.083333333333
1,0.947368421052632,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,450.083333333333
2,0.0526315789473684,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,450.083333333333
1,0.851851851851852,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,500.083333333333
2,0.111111111111111,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,500.083333333333
3,0.037037037037037,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,500.083333333333
1,0.575,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,550.083333333333
2,0.325,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,550.083333333333
3,0.075,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,550.083333333333
4,0.025,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,550.083333333333
1,0.625,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,600
2,0.333333333333333,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,600
3,0.0416666666666667,1,2,2,6844,setup_ENV_2_GRAFT_2_SPE_1_SEED_6844,600
1,0.866666666666667,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,400.083333333333
2,0.0666666666666667,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,400.083333333333
3,0.0666666666666667,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,400.083333333333
1,0.833333333333333,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,450.083333333333
2,0.166666666666667,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,450.083333333333
1,1,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,500.083333333333
1,0.916666666666667,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,550.083333333333
2,0.0833333333333333,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,550.083333333333
1,0.875,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,600
2,0.125,2,2,2,6844,setup_ENV_2_GRAFT_2_SPE_2_SEED_6844,600
1,0.620689655172414,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,400.083333333333
2,0.379310344827586,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,400.083333333333
1,0.642857142857143,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,450.083333333333
2,0.357142857142857,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,450.083333333333
1,0.722222222222222,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,500.083333333333
2,0.166666666666667,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,500.083333333333
3,0.111111111111111,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,500.083333333333
1,0.490566037735849,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,550.083333333333
2,0.39622641509434,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,550.083333333333
3,0.0754716981132076,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,550.083333333333
4,0.0377358490566038,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,550.083333333333
1,0.583333333333333,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,600
2,0.333333333333333,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,600
3,0.0833333333333333,0,2,3,6844,setup_ENV_2_GRAFT_3_SPE_0_SEED_6844,600
1,0.666666666666667,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,400.083333333333
2,0.333333333333333,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,400.083333333333
1,0.933333333333333,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,450.083333333333
2,0.0666666666666667,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,450.083333333333
1,0.84,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,500.083333333333
2,0.12,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,500.083333333333
3,0.04,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,500.083333333333
1,0.666666666666667,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,550.083333333333
2,0.333333333333333,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,550.083333333333
1,0.833333333333333,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,600
2,0.166666666666667,1,2,3,6844,setup_ENV_2_GRAFT_3_SPE_1_SEED_6844,600
1,1,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,400.083333333333
1,0.923076923076923,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,450.083333333333
2,0.0769230769230769,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,450.083333333333
1,1,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,500.083333333333
1,0.875,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,550.083333333333
2,0.125,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,550.083333333333
1,0.769230769230769,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,600
2,0.230769230769231,2,2,3,6844,setup_ENV_2_GRAFT_3_SPE_2_SEED_6844,600
1,0.372093023255814,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,400.083333333333
2,0.418604651162791,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,400.083333333333
3,0.186046511627907,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,400.083333333333
4,0.0232558139534884,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,400.083333333333
1,0.372549019607843,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,450.083333333333
2,0.294117647058824,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,450.083333333333
3,0.254901960784314,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,450.083333333333
4,0.0784313725490196,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,450.083333333333
1,0.222222222222222,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,500.083333333333
2,0.311111111111111,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,500.083333333333
3,0.288888888888889,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,500.083333333333
4,0.133333333333333,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,500.083333333333
5,0.0222222222222222,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,500.083333333333
8,0.0222222222222222,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,500.083333333333
1,0.380952380952381,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,550.083333333333
2,0.142857142857143,0,0,0,69165,setup_ENV_0_GRAFT_0_SPE_0_SEED_69165,550.083333333333
